Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"doubleClick(findTestObject(""BPM POC/GridRow""))",Chrome 75.0.3770.142,,,2019-07-29 11:10:43,2019-07-29 11:10:43,0.794s,PASSED
"setText(findTestObject(""BPM POC/Input_Description""), ""POC Test Message 6 POC Test Message 6 Sample9"")",Chrome 75.0.3770.142,,,2019-07-29 11:10:43,2019-07-29 11:10:44,0.338s,PASSED
"click(findTestObject(""BPM POC/Button_Save""))",Chrome 75.0.3770.142,,,2019-07-29 11:10:44,2019-07-29 11:10:44,0.074s,PASSED
delay(5),Chrome 75.0.3770.142,,,2019-07-29 11:10:44,2019-07-29 11:10:49,5.002s,PASSED
"verifyElementText(findTestObject(""BPM POC/Status_message""), ""Failure. E : Record Already Exists"")",Chrome 75.0.3770.142,,,2019-07-29 11:10:49,2019-07-29 11:10:49,0.031s,PASSED
takeScreenshot(),Chrome 75.0.3770.142,,,2019-07-29 11:10:49,2019-07-29 11:10:49,0.238s,PASSED
,,,,,,,
Test Cases/BPM POC/TC_003_Verify_RequiredField,Chrome 75.0.3770.142,,,2019-07-29 11:10:49,2019-07-29 11:11:12,22.461s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,,,2019-07-29 11:10:49,2019-07-29 11:10:55,5.677s,PASSED
"navigateToUrl(""http://10.50.120.22/nvkids/#/login"")",Chrome 75.0.3770.142,,,2019-07-29 11:10:55,2019-07-29 11:11:01,5.818s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,,,2019-07-29 11:11:01,2019-07-29 11:11:05,4.123s,PASSED
waitForAngularLoad(10),Chrome 75.0.3770.142,,,2019-07-29 11:11:05,2019-07-29 11:11:05,0.008s,PASSED
"setText(findTestObject(""Login Page/Input_Username""), ""protechnv"")",Chrome 75.0.3770.142,,,2019-07-29 11:11:05,2019-07-29 11:11:05,0.146s,PASSED
"setText(findTestObject(""Login Page/Input_Password""), ""Protech!23nv"")",Chrome 75.0.3770.142,,,2019-07-29 11:11:05,2019-07-29 11:11:05,0.108s,PASSED
"click(findTestObject(""Login Page/Button_Login""))",Chrome 75.0.3770.142,,,2019-07-29 11:11:05,2019-07-29 11:11:05,0.091s,PASSED
"doubleClick(findTestObject(""BPM POC/GridRow""))",Chrome 75.0.3770.142,,,2019-07-29 11:11:05,2019-07-29 11:11:06,0.799s,PASSED
"sendKeys(findTestObject(""BPM POC/Input_Description""), Keys.chord(CONTROL, ""a""))",Chrome 75.0.3770.142,,,2019-07-29 11:11:06,2019-07-29 11:11:06,0.076s,PASSED
"sendKeys(findTestObject(""BPM POC/Input_Description""), Keys.chord(DELETE))",Chrome 75.0.3770.142,,,2019-07-29 11:11:06,2019-07-29 11:11:06,0.048s,PASSED
"click(findTestObject(""BPM POC/Button_Save""))",Chrome 75.0.3770.142,,,2019-07-29 11:11:06,2019-07-29 11:11:06,0.090s,PASSED
delay(5),Chrome 75.0.3770.142,,,2019-07-29 11:11:06,2019-07-29 11:11:11,5.001s,PASSED
"verifyElementText(findTestObject(""BPM POC/Status_message""), ""Failure. E0076 : Enter Required Fields"")",Chrome 75.0.3770.142,,,2019-07-29 11:11:11,2019-07-29 11:11:11,0.028s,PASSED
takeScreenshot(),Chrome 75.0.3770.142,,,2019-07-29 11:11:11,2019-07-29 11:11:12,0.250s,PASSED
